id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title;totalInventory;totalVariants;mediaCount.count;sku_2
gid://shopify/ProductVariant/46509321552167;AN03442-10;10;93800.0;;0;gid://shopify/Product/8612632133927;Anel Rock Star De Ouro Amarelo E Negro 18K E Diamante E Esmeralda;0;13;0;AN03442
gid://shopify/ProductVariant/46509322207527;AN03462-10;10;22000.0;;0;gid://shopify/Product/8612632199463;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Ametista E Diamante;0;13;0;AN03462
gid://shopify/ProductVariant/46509323157799;AN03473-10;10;14000.0;;0;gid://shopify/Product/8612632461607;Anel Rock Star | Ouro 18K com Ródio Negro, Diamantes e Safira;0;13;0;AN03473
gid://shopify/ProductVariant/46509324828967;AN03498-10;10;20000.0;;0;gid://shopify/Product/8612632658215;Anel Rock Star De Ouro 18K Com Rodio Negro E Kunzita E Diamante;0;13;0;AN03498
gid://shopify/ProductVariant/46509326303527;AN03514-10;10;15000.0;;0;gid://shopify/Product/8612632822055;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Morganita E Diamante;0;13;0;AN03514
gid://shopify/ProductVariant/46509326926119;AN03536-10;10;21000.0;;0;gid://shopify/Product/8612632920359;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Diamante E Rubi;0;13;0;AN03536
gid://shopify/ProductVariant/46509495320871;AN03482-10;10;1100000.0;;0;gid://shopify/Product/8612659036455;Anel Especial De Ouro Branco 18K E Diamante E Turmalina Paraiba;0;13;0;AN03482
gid://shopify/ProductVariant/46509495910695;AN03500-10;10;55500.0;;0;gid://shopify/Product/8612659200295;Anel Especial Mix | Ouro Branco 18K com Diamantes;1;13;1;AN03500
gid://shopify/ProductVariant/46509496729895;AN03501-10;10;20000.0;;0;gid://shopify/Product/8612659364135;Anel Especial De Ouro Branco 18K E Diamantes Mix;0;13;0;AN03501
gid://shopify/ProductVariant/46509498761511;AN03540-10;10;85000.0;;0;gid://shopify/Product/8612659659047;Anel Rock Star De Ouro Branco 18K E Rubelita E Diamante;0;13;0;AN03540
gid://shopify/ProductVariant/46512694526247;PU01770T;Default Title;58900.0;;5;gid://shopify/Product/8613205868839;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Diamante Solitário;5;1;0;PU01770T
gid://shopify/ProductVariant/46512698753319;BR06526T;Default Title;32000.0;;0;gid://shopify/Product/8613205967143;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre E Safira;0;1;0;BR06526T
gid://shopify/ProductVariant/46512699080999;BR06525T;Default Title;22000.0;;0;gid://shopify/Product/8613206065447;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;0;1;0;BR06525T
gid://shopify/ProductVariant/46512699375911;AN03359-10;10;91000.0;;0;gid://shopify/Product/8613206130983;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0;13;0;AN03359
gid://shopify/ProductVariant/46512700096807;AN01794-10;10;575500.0;;0;gid://shopify/Product/8613206294823;Anel Especial De Ouro Branco 18K E Diamante Solitário;0;13;0;AN01794
gid://shopify/ProductVariant/46512700555559;BR05967T;Default Title;11900.0;;5;gid://shopify/Product/8613206327591;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;0;BR05967T
gid://shopify/ProductVariant/46512700588327;BR05970T;Default Title;13000.0;;5;gid://shopify/Product/8613206393127;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;0;BR05970T
gid://shopify/ProductVariant/46512701079847;BR04858T;Default Title;2900.0;;6;gid://shopify/Product/8613206589735;Brinco Especial De Ouro Amarelo 18K E Esmeralda;6;1;0;BR04858T
gid://shopify/ProductVariant/46512701112615;CL03884;Default Title;23500.0;;0;gid://shopify/Product/8613206622503;Colar Especial De Ouro Branco 18K Com Ródio Negro E Rubi;0;1;1;CL03884
gid://shopify/ProductVariant/46512701243687;CL01124;G;19000.0;;5;gid://shopify/Product/8613206688039;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5;1;1;CL01124
gid://shopify/ProductVariant/46512701341991;CL01125;G;19000.0;;5;gid://shopify/Product/8613206786343;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;1;CL01125
gid://shopify/ProductVariant/46512701374759;CL01131;M;18000.0;;5;gid://shopify/Product/8613206819111;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - M;5;1;0;CL01131
gid://shopify/ProductVariant/46512701407527;CL01132;M;18000.0;;5;gid://shopify/Product/8613206851879;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5;1;0;CL01132
gid://shopify/ProductVariant/46512701440295;CL04200;G;23000.0;;5;gid://shopify/Product/8613206917415;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5;1;0;CL04200
gid://shopify/ProductVariant/46512701505831;CL04201;G;23000.0;;5;gid://shopify/Product/8613206950183;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;0;CL04201
gid://shopify/ProductVariant/46512701571367;CL04202;M;18000.0;;5;gid://shopify/Product/8613207015719;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5;1;0;CL04202
gid://shopify/ProductVariant/46512701866279;AN03326-10;10;25500.0;;0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;0;13;0;AN03326
gid://shopify/ProductVariant/46512702292263;AN02937-10;10;149500.0;;0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;0;13;1;AN02937
gid://shopify/ProductVariant/46512702882087;CO01285;Default Title;1450.0;;0;gid://shopify/Product/8613207343399;Corrente Pop De Prata Com Ouro Rosa;0;1;0;CO01285
gid://shopify/ProductVariant/46512703176999;BR05759T;G;4700.0;;5;gid://shopify/Product/8613207441703;Piercing Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;0;BR05759T
gid://shopify/ProductVariant/46512703275303;CL04651;Default Title;7000.0;;0;gid://shopify/Product/8613207540007;Colar Especial De Ouro Amarelo 18K E Esmeralda;0;1;0;CL04651
gid://shopify/ProductVariant/46529045856551;;PP;6700.0;;0;gid://shopify/Product/8578445705511;Colar Leopardo | Prata Com Ouro Amarelo 18k;18;4;6;
gid://shopify/ProductVariant/46529087242535;PU01979T;PP;3500.0;;8;gid://shopify/Product/8578446229799;Pulseira Leopardo | Prata Com Ouro Amarelo 18k;26;4;5;PU01979T
gid://shopify/ProductVariant/46549908390183;PU01859T;M;2800.0;;5;gid://shopify/Product/8577931280679;Pulseira JV MAN II | Prata Com Ouro Branco 18k;23;4;2;PU01859T
gid://shopify/ProductVariant/46549908422951;PU01860T;G;2800.0;;7;gid://shopify/Product/8577931280679;Pulseira JV MAN II | Prata Com Ouro Branco 18k;23;4;2;PU01860T
gid://shopify/ProductVariant/46549915468071;PU01877T;GG;2800.0;;6;gid://shopify/Product/8577931280679;Pulseira JV MAN II | Prata Com Ouro Branco 18k;23;4;2;PU01877T
gid://shopify/ProductVariant/46549948203303;PU01874T;G;2900.0;;6;gid://shopify/Product/8577927676199;Pulseira JV MAN II | Prata Com Ouro Branco 18k;10;2;3;PU01874T
gid://shopify/ProductVariant/46550040117543;PU01905T;M;2800.0;;5;gid://shopify/Product/8577942192423;Pulseira JV MAN II | Prata Com Ouro Branco 18k Fosco;20;4;1;PU01905T
gid://shopify/ProductVariant/46550040150311;PU01906T;G;2800.0;;5;gid://shopify/Product/8577942192423;Pulseira JV MAN II | Prata Com Ouro Branco 18k Fosco;20;4;1;PU01906T
gid://shopify/ProductVariant/46550178922791;PU01907T;GG;2800.0;;5;gid://shopify/Product/8577942192423;Pulseira JV MAN II | Prata Com Ouro Branco 18k Fosco;20;4;1;PU01907T
gid://shopify/ProductVariant/46550402236711;PU01856T;M;2800.0;;5;gid://shopify/Product/8577930985767;Pulseira JV MAN II | Prata Com Ródio Negro;23;4;2;PU01856T
gid://shopify/ProductVariant/46550402269479;PU01857T;G;2800.0;;7;gid://shopify/Product/8577930985767;Pulseira JV MAN II | Prata Com Ródio Negro;23;4;2;PU01857T
gid://shopify/ProductVariant/46550644457767;PU01876T;GG;2800.0;;5;gid://shopify/Product/8577930985767;Pulseira JV MAN II | Prata Com Ródio Negro;23;4;2;PU01876T
gid://shopify/ProductVariant/46550714188071;PU01869T;M;2900.0;;2;gid://shopify/Product/8577927053607;Pulseira JV MAN II | Prata Com Ródio Negro;12;3;3;PU01869T
gid://shopify/ProductVariant/46550714220839;PU01881T;GG;2900.0;;1;gid://shopify/Product/8577927053607;Pulseira JV MAN II | Prata Com Ródio Negro;12;3;3;PU01881T
gid://shopify/ProductVariant/46550771106087;PU01875T;GG;7900.0;;5;gid://shopify/Product/8577925054759;Pulseira JV MAN II | Prata Com Ródio Negro e diamantes negros;10;2;1;PU01875T
gid://shopify/ProductVariant/46551161045287;PU01910T;G;7900.0;;5;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;21;4;1;PU01910T
gid://shopify/ProductVariant/46551161766183;PU01901T;M;2800.0;;5;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;23;4;1;PU01901T
gid://shopify/ProductVariant/46551161798951;PU01902T;G;2800.0;;6;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;23;4;1;PU01902T
gid://shopify/ProductVariant/46551266885927;PU01884T;P;2700.0;;3;gid://shopify/Product/8577943830823;Pulseira JV MAN II | Prata Com Ródio Negro Fosco;17;4;1;PU01884T
gid://shopify/ProductVariant/46551281271079;PU01886T;M;2700.0;;4;gid://shopify/Product/8577943830823;Pulseira JV MAN II | Prata Com Ródio Negro Fosco;17;4;1;PU01886T
gid://shopify/ProductVariant/46551306993959;PU01908T;P;7900.0;;5;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;21;4;1;PU01908T
gid://shopify/ProductVariant/46551313973543;PU01903T;GG;2800.0;;7;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;23;4;1;PU01903T
gid://shopify/ProductVariant/46551335305511;PU01854T;G;7900.0;;5;gid://shopify/Product/8577924268327;Pulseira JV MAN II | Prata Com Ródio Negro E Diamante Negro;11;2;2;PU01854T
gid://shopify/ProductVariant/46551392354599;PU01888T;G;2700.0;;4;gid://shopify/Product/8577943830823;Pulseira JV MAN II | Prata Com Ródio Negro Fosco;17;4;1;PU01888T
gid://shopify/ProductVariant/46551569531175;PU01911T;GG;7900.0;;5;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;21;4;1;PU01911T
gid://shopify/ProductVariant/46551620223271;PU01887T;M;2700.0;;1;gid://shopify/Product/8577943175463;Pulseira JV MAN II | Prata Com Ouro Branco 18k Fosco;15;4;2;PU01887T
gid://shopify/ProductVariant/46551643914535;PU01891T;GG;4500.0;;4;gid://shopify/Product/8577943175463;Pulseira JV MAN II | Prata Com Ouro Branco 18k Fosco;15;4;2;PU01891T
gid://shopify/ProductVariant/46551651156263;PU01889T;G;2700.0;;10;gid://shopify/Product/8577943175463;Pulseira JV MAN II | Prata Com Ouro Branco 18k Fosco;15;4;2;PU01889T
gid://shopify/ProductVariant/46562873049383;CL03751;P;34500.0;;5;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;15;3;2;CL03751
gid://shopify/ProductVariant/46562873082151;CL03785;G;34500.0;;5;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;15;3;2;CL03785
gid://shopify/ProductVariant/46562932261159;CL03714;M;29000.0;;5;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;10;3;2;CL03714
gid://shopify/ProductVariant/46562932293927;CL03783;G;21000.0;;0;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;10;3;2;CL03783
gid://shopify/ProductVariant/46563061137703;PU01660T;P;6900.0;;5;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;17;3;2;PU01660T
gid://shopify/ProductVariant/46563061203239;PU01662T;G;6900.0;;6;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;17;3;2;PU01662T
gid://shopify/ProductVariant/46563104227623;PU01656T;G;6900.0;;5;gid://shopify/Product/8577723334951;Pulseira Orquidea De Prata Com Ródio Negro E Diamante;10;2;2;PU01656T
gid://shopify/ProductVariant/46563132866855;PU02015T;M;3900.0;;7;gid://shopify/Product/8578005369127;Bracelete Rock | Prata com Ouro Amarelo 18K;21;3;5;PU02015T
gid://shopify/ProductVariant/46563132899623;PU02016T;G;3900.0;;7;gid://shopify/Product/8578005369127;Bracelete Rock | Prata com Ouro Amarelo 18K;21;3;5;PU02016T
gid://shopify/ProductVariant/46563155837223;PU02008T;M;7900.0;;6;gid://shopify/Product/8578006384935;Pulseira Rock Chain | Prata com Ouro Amarelo 18K;16;3;4;PU02008T
gid://shopify/ProductVariant/46563155869991;PU02009T;G;7900.0;;5;gid://shopify/Product/8578006384935;Pulseira Rock Chain | Prata com Ouro Amarelo 18K;16;3;4;PU02009T
gid://shopify/ProductVariant/46579526435111;AN03267-10;10;285500.0;;0;gid://shopify/Product/8630831677735;Anel New Vintage | Ouro Branco 18K com Safira de 37CT e Diamantes;0;13;4;AN03267
gid://shopify/ProductVariant/46579527352615;AN03315-10;10;32000.0;;0;gid://shopify/Product/8630832005415;Anel New Vintage | Ouro Amarelo 18K com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579528401191;AN03604-10;10;69000.0;;0;gid://shopify/Product/8630832431399;Anel New Vintage | Ouro Amarelo 18K com Esmeralda e Diamantes;0;13;4;AN03604
gid://shopify/ProductVariant/46579530891559;AN03605-10;10;29500.0;;0;gid://shopify/Product/8630832824615;Anel New Vintage | Ouro Amarelo 18K com Rodonita E Diamantes;0;13;3;AN03605
gid://shopify/ProductVariant/46579531972903;BR06592T;Default Title;41000.0;;0;gid://shopify/Product/8630833185063;Argola Fringe New Vintage | Ouro Amarelo 18K com Diamantes;0;1;4;BR06592T
gid://shopify/ProductVariant/46579532398887;BR06593T;Default Title;65000.0;;5;gid://shopify/Product/8630833545511;Brinco Power Fringe New Vintage | Ouro Amarelo 18K com Diamantes;5;1;3;BR06593T
gid://shopify/ProductVariant/46579532890407;BR06594T;Default Title;25500.0;;5;gid://shopify/Product/8630833709351;Brinco New Vintage | Ouro Amarelo 18K com Diamantes;5;1;3;BR06594T
gid://shopify/ProductVariant/46579533185319;BR06595T;Default Title;46000.0;;0;gid://shopify/Product/8630834004263;Brinco New Vintage Fringe | Ouro Amarelo e Branco 18K com Rodonitas, Safiras e Diamantes;0;1;5;BR06595T
gid://shopify/ProductVariant/46579533775143;BR06618T;G;69000.0;;5;gid://shopify/Product/8630834299175;Argola Power Diamond - G | OURO AMARELO 18K COM DIAMANTES;5;1;5;BR06618T
gid://shopify/ProductVariant/46579534004519;BR06620T;Default Title;25500.0;;5;gid://shopify/Product/8630834528551;Brinco New Vintage | Ouro Branco 18K com Diamantes;5;1;5;BR06620T
gid://shopify/ProductVariant/46579534528807;BR06621T;Default Title;28900.0;;5;gid://shopify/Product/8630834725159;Brinco New Vintage Diamond | Ouro Branco 18K com Diamantes;5;1;4;BR06621T
gid://shopify/ProductVariant/46579535085863;BR06622T;Default Title;48500.0;;5;gid://shopify/Product/8630834954535;Brinco Diamond Fringe | Ouro Branco 18K e Diamantes;5;1;4;BR06622T
gid://shopify/ProductVariant/46579535708455;BR06623T;Default Title;65000.0;;5;gid://shopify/Product/8630835249447;Brinco Power Fringe New Vintage | Ouro Branco 18K com Diamantes;5;1;4;BR06623T
gid://shopify/ProductVariant/46579536593191;BR06624T;Default Title;62000.0;;5;gid://shopify/Product/8630835478823;Argola Power Fringe New Vintage | Ouro Amarelo 18K e Diamantes;5;1;4;BR06624T
gid://shopify/ProductVariant/46579537084711;BR06625T;Default Title;62000.0;;5;gid://shopify/Product/8630835773735;Argola Power Fringe New Vintage | Ouro Branco 18K com Diamantes;5;1;4;BR06625T
gid://shopify/ProductVariant/46579537805607;BR06627T;M;48000.0;;6;gid://shopify/Product/8630836068647;Argola Power Diamond - M | Ouro Amarelo 18K com Diamantes;6;1;4;BR06627T
gid://shopify/ProductVariant/46579538297127;BR06628T;M;48000.0;;6;gid://shopify/Product/8630836298023;Argola Power Diamond - M | Ouro Branco 18K com Diamantes;6;1;4;BR06628T
gid://shopify/ProductVariant/46579539050791;BR06629T;G;72000.0;;5;gid://shopify/Product/8630836592935;Argola Power Diamond - G | Ouro Branco 18K com Diamantes;5;1;4;BR06629T
gid://shopify/ProductVariant/46579539312935;BR06632T;Default Title;28900.0;;5;gid://shopify/Product/8630836789543;Brinco New Vintage Diamond | Ouro Amarelo 18K com Diamantes;5;1;4;BR06632T
gid://shopify/ProductVariant/46579540263207;BR06633T;Default Title;48500.0;;6;gid://shopify/Product/8630837084455;Brinco New Vintage De Ouro Amarelo 18K E Diamante;6;1;0;BR06633T
gid://shopify/ProductVariant/46579540656423;BR06634T;Default Title;38000.0;;0;gid://shopify/Product/8630837248295;Brinco New Vintage Fringe | Ouro Branco 18K com Safiras e Diamantes;0;1;4;BR06634T
gid://shopify/ProductVariant/46579541508391;BR06635T;Default Title;36900.0;;5;gid://shopify/Product/8630837477671;Brinco New Vintage Power | Ouro Branco 18K com Diamantes;5;1;4;BR06635T
gid://shopify/ProductVariant/46579542065447;BR06637T;Default Title;115000.0;;0;gid://shopify/Product/8630837805351;Brinco New Vintage Fringe | Ouro Amarelo e Branco 18K com Esmeraldas e Diamantes;0;1;5;BR06637T
gid://shopify/ProductVariant/46579542425895;BR06638T;Default Title;95000.0;;0;gid://shopify/Product/8630838067495;Brinco New Vintage Fringe | Ouro Amarelo e Branco 18K com Esmeraldas e Diamantes;0;1;4;BR06638T
gid://shopify/ProductVariant/46579542982951;CL04668;Default Title;42000.0;;0;gid://shopify/Product/8630838165799;Colar New Vintage Fringe | Ouro Amarelo 18K com Esmeralda e Diamantes;0;1;4;CL04668
gid://shopify/ProductVariant/46579543834919;CL04669;Default Title;39000.0;;0;gid://shopify/Product/8630838460711;Colar Heart New Vintage | Ouro Amarelo 18K com Rodonita e Diamantes;0;1;4;CL04669
gid://shopify/ProductVariant/46579544850727;PU02096T;Default Title;39000.0;;0;gid://shopify/Product/8630838755623;Pulseira New Vintage | Ouro Amarelo 18K com Rodonita e Diamantes;0;1;3;PU02096T
gid://shopify/ProductVariant/46579545112871;PU02097T;M;48000.0;;5;gid://shopify/Product/8630839017767;Pulseira New Vintage Fringe | Ouro Amarelo 18K com Diamantes;15;3;3;PU02097T
gid://shopify/ProductVariant/46579545768231;PU02098T;M;48000.0;;5;gid://shopify/Product/8630839279911;Pulseira New Vintage Fringe | Ouro Branco 18K com Diamantes;15;3;3;PU02098T
gid://shopify/ProductVariant/46581803417895;BR06636T;Default Title;36000.0;;0;gid://shopify/Product/8631433986343;Brinco New Vintage Fringe  | Ouro 18K Com Ródio Negro, Safiras e Diamantes;0;1;3;BR06636T
gid://shopify/ProductVariant/46651950104871;;Default Title;5500.0;;0;gid://shopify/Product/8653629653287;Colar First Diamond De Ouro 18K E Diamante;0;1;0;
gid://shopify/ProductVariant/46775448305959;teste;Default Title;0.1;;0;gid://shopify/Product/8714357047591;Testando o fluxo shopify;0;1;1;teste
gid://shopify/ProductVariant/46829992640807;PU02106T;P;47000.0;;5;gid://shopify/Product/8630839279911;Pulseira New Vintage Fringe | Ouro Branco 18K com Diamantes;15;3;3;PU02106T
gid://shopify/ProductVariant/46829992673575;PU02107T;G;52000.0;;5;gid://shopify/Product/8630839279911;Pulseira New Vintage Fringe | Ouro Branco 18K com Diamantes;15;3;3;PU02107T
gid://shopify/ProductVariant/46829999227175;PU02103T;P;47000.0;;5;gid://shopify/Product/8630839017767;Pulseira New Vintage Fringe | Ouro Amarelo 18K com Diamantes;15;3;3;PU02103T
gid://shopify/ProductVariant/46829999259943;PU02105T;G;52000.0;;5;gid://shopify/Product/8630839017767;Pulseira New Vintage Fringe | Ouro Amarelo 18K com Diamantes;15;3;3;PU02105T
gid://shopify/ProductVariant/46965622571303;CL04655;G;7800.0;;0;gid://shopify/Product/8775432700199;Colar Black Leopardo De Prata Com Ródio Negro - G;0;1;0;CL04655
gid://shopify/ProductVariant/46965622800679;BR06400T;Default Title;150000.0;;0;gid://shopify/Product/8775432798503;Brinco Celebrate De Ouro Amarelo E Branco 18K E Esmeralda;0;1;0;BR06400T
gid://shopify/ProductVariant/46965622997287;CL01440;Default Title;55000.0;;0;gid://shopify/Product/8775432864039;Colar Choker De Ouro Branco 18K E Diamante;0;1;0;CL01440
gid://shopify/ProductVariant/46965623226663;CL01514;Default Title;12200.0;;0;gid://shopify/Product/8775432929575;Colar Choker De Ouro Amarelo 18K E Diamante;0;1;0;CL01514
gid://shopify/ProductVariant/46965623423271;CL04645;Default Title;22000.0;;0;gid://shopify/Product/8775432995111;Colar Choker De Ouro 18K Com Ródio Negro E Rubi;0;1;0;CL04645
gid://shopify/ProductVariant/46965623488807;BR06582T;Default Title;38000.0;;0;gid://shopify/Product/8775433060647;Brinco Clássico | Ouro Amarelo E Branco 18K, Esmeraldas de 6CT e Diamantes Negros;0;1;2;BR06582T
gid://shopify/ProductVariant/46965623587111;BR06598T;Default Title;1500.0;;0;gid://shopify/Product/8775433158951;Brinco Clássico De Ouro 18K Com Ródio Negro E Safira;0;1;0;BR06598T
gid://shopify/ProductVariant/46965623947559;BR06603T;Default Title;1200.0;;0;gid://shopify/Product/8775433191719;Brinco Clássico De Ouro Amarelo 18K E Safira;0;1;0;BR06603T
gid://shopify/ProductVariant/46965624078631;BR06605T;Default Title;1900.0;;0;gid://shopify/Product/8775433290023;Brinco Clássico De Ouro Rosa 18K E Safira;0;1;0;BR06605T
gid://shopify/ProductVariant/46965624144167;PU01409T;Default Title;25500.0;;0;gid://shopify/Product/8775433355559;Pulseira Clássico De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;PU01409T
gid://shopify/ProductVariant/46965624242471;PU02073T;Default Title;178900.0;;1;gid://shopify/Product/8775433453863;Pulseira Clássico De Ouro Branco 18K E Diamante;1;1;0;PU02073T
gid://shopify/ProductVariant/46965624373543;BR06505T;Default Title;37250.0;;5;gid://shopify/Product/8775433552167;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita;5;1;1;BR06505T
gid://shopify/ProductVariant/46965624701223;BR06589T;Default Title;55850.0;;5;gid://shopify/Product/8775433683239;Brinco Dolce Vita De Ouro Amarelo 18K E Turquesa E Diamante;5;1;0;BR06589T
gid://shopify/ProductVariant/46965625061671;PI01483;Default Title;24000.0;;1;gid://shopify/Product/8775433814311;Pingente Dolce Vita De Ouro Amarelo 18K E Turquesa;1;1;1;PI01483
gid://shopify/ProductVariant/46965625389351;BR06272T;Default Title;211900.0;;0;gid://shopify/Product/8775433912615;Brinco Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;BR06272T
gid://shopify/ProductVariant/46965625422119;BR06578T;Default Title;8500.0;;0;gid://shopify/Product/8775433945383;Brinco Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;BR06578T
gid://shopify/ProductVariant/46965625749799;BR06609T;Default Title;15900.0;;5;gid://shopify/Product/8775434043687;Brinco Especial De Ouro Branco 18K E Diamante Negro;5;1;0;BR06609T
gid://shopify/ProductVariant/46965626011943;BR06640T;Default Title;3900.0;;0;gid://shopify/Product/8775434141991;Brinco Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;BR06640T
gid://shopify/ProductVariant/46965626077479;CL03883;Default Title;42000.0;;0;gid://shopify/Product/8775434207527;Colar Especial De Ouro 18K Com Ródio Negro E Rubi;0;1;0;CL03883
gid://shopify/ProductVariant/46965626274087;CL04587;Default Title;116000.0;;0;gid://shopify/Product/8775434240295;Colar Especial De Ouro Branco 18K E Diamante;0;1;1;CL04587
gid://shopify/ProductVariant/46965626765607;CL04658;Default Title;11000.0;;0;gid://shopify/Product/8775434469671;Colar Especial De Ouro Branco 18K E Diamante;0;1;0;CL04658
gid://shopify/ProductVariant/46965627158823;CL04671;Default Title;11000.0;;0;gid://shopify/Product/8775434567975;Colar Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;CL04671
gid://shopify/ProductVariant/46965627453735;CL04673;Default Title;18000.0;;0;gid://shopify/Product/8775434633511;Colar Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;CL04673
gid://shopify/ProductVariant/46965627552039;CL04674;Default Title;9000.0;;0;gid://shopify/Product/8775434699047;Colar Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;CL04674
gid://shopify/ProductVariant/46965627650343;CL04676;Default Title;13500.0;;5;gid://shopify/Product/8775434797351;Colar Especial De Ouro Branco 18K E Diamante;5;1;0;CL04676
gid://shopify/ProductVariant/46965627912487;CL04677;Default Title;9000.0;;0;gid://shopify/Product/8775434961191;Colar Especial De Ouro Branco 18K E Diamante;0;1;0;CL04677
gid://shopify/ProductVariant/46965628240167;PU02025T;Default Title;39800.0;;0;gid://shopify/Product/8775435092263;Pulseira Especial De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;PU02025T
gid://shopify/ProductVariant/46965628600615;CL04604;PP;6700.0;;5;gid://shopify/Product/8775435288871;Colar Leopardo De Prata Com Ouro Amarelo - Pp;5;1;0;CL04604
gid://shopify/ProductVariant/46965628928295;CL03784;Default Title;16000.0;;0;gid://shopify/Product/8775435387175;Colar Love Ny De Ouro 18K Com Ródio Negro E Diamante;0;1;0;CL03784
gid://shopify/ProductVariant/46965629092135;AN03607-10;10;29000.0;;0;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;0;13;0;AN03607
gid://shopify/ProductVariant/46965629550887;BR06639T;Default Title;51000.0;;0;gid://shopify/Product/8775435551015;Brinco New Vintage De Ouro Amarelo 18K E Rodonita E Diamante;0;1;0;BR06639T
gid://shopify/ProductVariant/46965629616423;BR06642T;Default Title;23500.0;;0;gid://shopify/Product/8775435616551;Brinco New Vintage De Ouro Amarelo 18K E Diamante;0;1;0;BR06642T
gid://shopify/ProductVariant/46965629649191;BR06646T;Default Title;79000.0;;0;gid://shopify/Product/8775435649319;Brinco New Vintage De Ouro Amarelo E Branco 18K E Esmeralda E Diamante;0;1;0;BR06646T
gid://shopify/ProductVariant/46965629714727;BR06588T;Default Title;8900.0;;5;gid://shopify/Product/8775435714855;Brinco Ear Cuff Piscine | Ouro Amarelo 18K;5;1;1;BR06588T
gid://shopify/ProductVariant/46965630075175;PI01144;M;750.0;;0;gid://shopify/Product/8775435845927;Pingente Pop De Prata Com Ouro Amarelo - M;0;1;0;PI01144
gid://shopify/ProductVariant/46965630304551;CL04666;Default Title;14500.0;;0;gid://shopify/Product/8775435911463;Colar Pura De Ouro 18K Com Ródio Negro E Esmeralda;0;1;0;CL04666
gid://shopify/ProductVariant/46965630337319;BR05029T;Default Title;3200.0;;6;gid://shopify/Product/8775435944231;Brinco Riviera De Prata Com Ouro Amarelo E Diamante;6;1;0;BR05029T
gid://shopify/ProductVariant/46965630927143;AN03611-10;10;21000.0;;0;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0;13;0;AN03611
